InvoiceNo,StockCode,CustomerID,InvoiceDate,Year,Month,YearMonth,Quantity,UnitPrice,Revenue,IsCancelled,Country
576059,22668,15411.0,2011-11-13 15:19:00,2011,11,2011-11,2,2.95,5.9,False,United Kingdom
576071,23681,18069.0,2011-11-13 16:03:00,2011,11,2011-11,1,1.65,1.65,False,United Kingdom
576078,23439,14432.0,2011-11-13 16:22:00,2011,11,2011-11,4,2.1,8.4,False,United Kingdom
576078,23365,14432.0,2011-11-13 16:22:00,2011,11,2011-11,4,0.65,2.6,False,United Kingdom
576085,22141,15365.0,2011-11-14 08:28:00,2011,11,2011-11,6,2.1,12.600000000000001,False,United Kingdom
576087,20724,12689.0,2011-11-14 08:31:00,2011,11,2011-11,10,0.85,8.5,False,France
576099,21212,13021.0,2011-11-14 10:28:00,2011,11,2011-11,24,0.55,13.200000000000001,False,United Kingdom
576099,23392,13021.0,2011-11-14 10:28:00,2011,11,2011-11,6,2.08,12.48,False,United Kingdom
576147,23583,16303.0,2011-11-14 10:49:00,2011,11,2011-11,20,1.65,33.0,False,United Kingdom
576189,20981,14684.0,2011-11-14 11:33:00,2011,11,2011-11,1,0.85,0.85,False,United Kingdom
576189,22367,14684.0,2011-11-14 11:33:00,2011,11,2011-11,2,1.95,3.9,False,United Kingdom
576200,82482,15572.0,2011-11-14 12:14:00,2011,11,2011-11,2,2.95,5.9,False,United Kingdom
576212,23000,18082.0,2011-11-14 12:45:00,2011,11,2011-11,24,0.42,10.08,False,United Kingdom
576213,22578,18117.0,2011-11-14 12:47:00,2011,11,2011-11,3,0.29,0.8699999999999999,False,United Kingdom
576217,23100,17081.0,2011-11-14 12:56:00,2011,11,2011-11,1,1.25,1.25,False,United Kingdom
576246,22086,17566.0,2011-11-14 13:42:00,2011,11,2011-11,4,2.95,11.8,False,United Kingdom
576274,20978,17793.0,2011-11-14 14:24:00,2011,11,2011-11,1,1.25,1.25,False,United Kingdom
576303,22139,15532.0,2011-11-14 14:51:00,2011,11,2011-11,4,4.95,19.8,False,United Kingdom
576321,23344,14953.0,2011-11-14 14:59:00,2011,11,2011-11,6,2.08,12.48,False,United Kingdom
576321,23215,14953.0,2011-11-14 14:59:00,2011,11,2011-11,1,2.08,2.08,False,United Kingdom
C576324,22141,16161.0,2011-11-14 15:10:00,2011,11,2011-11,-1,2.1,-2.1,True,United Kingdom
576326,23321,16504.0,2011-11-14 15:18:00,2011,11,2011-11,4,1.65,6.6,False,United Kingdom
576329,23437,,2011-11-14 15:22:00,2011,11,2011-11,1,2.46,2.46,False,United Kingdom
576329,35471D,,2011-11-14 15:22:00,2011,11,2011-11,6,1.25,7.5,False,United Kingdom
576329,84559A,,2011-11-14 15:22:00,2011,11,2011-11,1,1.63,1.63,False,United Kingdom
576329,21900,,2011-11-14 15:22:00,2011,11,2011-11,2,1.63,3.26,False,United Kingdom
576329,22679,,2011-11-14 15:22:00,2011,11,2011-11,1,2.46,2.46,False,United Kingdom
576339,84859C,14096.0,2011-11-14 15:27:00,2011,11,2011-11,1,4.13,4.13,False,United Kingdom
576364,23494,15009.0,2011-11-14 17:40:00,2011,11,2011-11,2,5.95,11.9,False,United Kingdom
576398,22110,15758.0,2011-11-15 10:48:00,2011,11,2011-11,6,2.55,15.299999999999999,False,United Kingdom
576406,23480,13692.0,2011-11-15 11:17:00,2011,11,2011-11,12,3.75,45.0,False,United Kingdom
576463,22144,17974.0,2011-11-15 11:37:00,2011,11,2011-11,2,2.1,4.2,False,United Kingdom
576463,22766,17974.0,2011-11-15 11:37:00,2011,11,2011-11,2,2.95,5.9,False,United Kingdom
576538,22111,14725.0,2011-11-15 12:42:00,2011,11,2011-11,1,4.95,4.95,False,United Kingdom
576590,23311,16240.0,2011-11-15 14:30:00,2011,11,2011-11,6,2.55,15.299999999999999,False,United Kingdom
576600,21485,18181.0,2011-11-15 15:08:00,2011,11,2011-11,3,4.95,14.850000000000001,False,United Kingdom
576611,23084,17357.0,2011-11-15 16:29:00,2011,11,2011-11,10,2.08,20.8,False,United Kingdom
576614,22945,12933.0,2011-11-15 16:38:00,2011,11,2011-11,6,0.85,5.1,False,United Kingdom
576617,22650,,2011-11-15 16:57:00,2011,11,2011-11,1,3.29,3.29,False,United Kingdom
576617,23193,,2011-11-15 16:57:00,2011,11,2011-11,1,4.58,4.58,False,United Kingdom
576617,23396,,2011-11-15 16:57:00,2011,11,2011-11,1,10.79,10.79,False,United Kingdom
576617,46776F,,2011-11-15 16:57:00,2011,11,2011-11,1,4.13,4.13,False,United Kingdom
576617,20676,,2011-11-15 16:57:00,2011,11,2011-11,2,2.46,4.92,False,United Kingdom
576617,21174,,2011-11-15 16:57:00,2011,11,2011-11,1,4.13,4.13,False,United Kingdom
576618,23559,,2011-11-15 17:00:00,2011,11,2011-11,2,4.13,8.26,False,United Kingdom
576618,72800C,,2011-11-15 17:00:00,2011,11,2011-11,1,4.96,4.96,False,United Kingdom
576623,22071,12748.0,2011-11-15 17:12:00,2011,11,2011-11,244,0.5,122.0,False,United Kingdom
576634,23482,13297.0,2011-11-16 09:28:00,2011,11,2011-11,24,1.65,39.599999999999994,False,United Kingdom
576652,22812,17198.0,2011-11-16 10:39:00,2011,11,2011-11,3,1.95,5.85,False,United Kingdom
576688,22112,16717.0,2011-11-16 12:16:00,2011,11,2011-11,3,4.95,14.850000000000001,False,United Kingdom
576688,22966,16717.0,2011-11-16 12:16:00,2011,11,2011-11,12,1.25,15.0,False,United Kingdom
576688,21790,16717.0,2011-11-16 12:16:00,2011,11,2011-11,12,0.85,10.2,False,United Kingdom
576787,23581,13815.0,2011-11-16 13:54:00,2011,11,2011-11,10,2.08,20.8,False,Germany
576828,23084,,2011-11-16 14:36:00,2011,11,2011-11,1,2.08,2.08,False,United Kingdom
576832,22630,13102.0,2011-11-16 15:01:00,2011,11,2011-11,12,1.95,23.4,False,United Kingdom
576837,21000,,2011-11-16 15:16:00,2011,11,2011-11,1,3.29,3.29,False,United Kingdom
576837,21945,,2011-11-16 15:16:00,2011,11,2011-11,3,1.63,4.89,False,United Kingdom
576837,84661B,,2011-11-16 15:16:00,2011,11,2011-11,1,4.96,4.96,False,United Kingdom
576840,84032A,,2011-11-16 15:23:00,2011,11,2011-11,3,3.29,9.870000000000001,False,United Kingdom
576840,90161D,,2011-11-16 15:23:00,2011,11,2011-11,2,4.98,9.96,False,United Kingdom
576841,23168,17368.0,2011-11-16 15:26:00,2011,11,2011-11,1,1.25,1.25,False,United Kingdom
576841,23252,17368.0,2011-11-16 15:26:00,2011,11,2011-11,1,3.75,3.75,False,United Kingdom
576857,22077,12748.0,2011-11-16 15:52:00,2011,11,2011-11,1,1.95,1.95,False,United Kingdom
576861,22578,18041.0,2011-11-16 16:00:00,2011,11,2011-11,50,0.29,14.499999999999998,False,United Kingdom
576876,22865,16804.0,2011-11-16 16:42:00,2011,11,2011-11,4,2.1,8.4,False,United Kingdom
576910,15044A,12477.0,2011-11-17 09:51:00,2011,11,2011-11,6,2.95,17.700000000000003,False,Germany
576910,22212,12477.0,2011-11-17 09:51:00,2011,11,2011-11,12,2.1,25.200000000000003,False,Germany
C576919,23239,15529.0,2011-11-17 10:44:00,2011,11,2011-11,-6,4.15,-24.900000000000002,True,United Kingdom
576920,22720,13871.0,2011-11-17 10:49:00,2011,11,2011-11,3,4.95,14.850000000000001,False,United Kingdom
577038,23266,14796.0,2011-11-17 13:30:00,2011,11,2011-11,6,1.25,7.5,False,United Kingdom
577057,21306,12748.0,2011-11-17 14:26:00,2011,11,2011-11,1,0.29,0.29,False,United Kingdom
577074,20775,15399.0,2011-11-17 15:04:00,2011,11,2011-11,6,1.65,9.899999999999999,False,United Kingdom
577076,20983,14362.0,2011-11-17 15:08:00,2011,11,2011-11,4,0.85,3.4,False,United Kingdom
577076,22614,14362.0,2011-11-17 15:08:00,2011,11,2011-11,12,0.39,4.68,False,United Kingdom
577078,23551,,2011-11-17 15:17:00,2011,11,2011-11,1,0.83,0.83,False,United Kingdom
577078,72799E,,2011-11-17 15:17:00,2011,11,2011-11,2,3.29,6.58,False,United Kingdom
577078,22659,,2011-11-17 15:17:00,2011,11,2011-11,2,4.13,8.26,False,United Kingdom
577084,22625,16626.0,2011-11-17 15:41:00,2011,11,2011-11,2,8.5,17.0,False,United Kingdom
577106,22998,14456.0,2011-11-17 17:18:00,2011,11,2011-11,2,0.42,0.84,False,United Kingdom
577121,21559,12681.0,2011-11-17 18:29:00,2011,11,2011-11,6,2.55,15.299999999999999,False,France
577125,23497,12445.0,2011-11-17 18:43:00,2011,11,2011-11,12,1.45,17.4,False,Spain
577217,23485,17324.0,2011-11-18 11:53:00,2011,11,2011-11,1,25.0,25.0,False,United Kingdom
577228,21733,12391.0,2011-11-18 12:07:00,2011,11,2011-11,6,2.95,17.700000000000003,False,Cyprus
577228,22804,12391.0,2011-11-18 12:07:00,2011,11,2011-11,6,2.95,17.700000000000003,False,Cyprus
577230,23365,18034.0,2011-11-18 12:08:00,2011,11,2011-11,48,0.65,31.200000000000003,False,United Kingdom
577300,47504H,16924.0,2011-11-18 12:53:00,2011,11,2011-11,9,0.79,7.11,False,United Kingdom
577337,23382,15494.0,2011-11-18 14:51:00,2011,11,2011-11,1,3.75,3.75,False,United Kingdom
577358,22909,,2011-11-18 15:59:00,2011,11,2011-11,2,1.63,3.26,False,United Kingdom
577358,84988,,2011-11-18 15:59:00,2011,11,2011-11,1,2.92,2.92,False,United Kingdom
577469,22863,15009.0,2011-11-20 11:25:00,2011,11,2011-11,1,2.95,2.95,False,United Kingdom
577489,84946,,2011-11-20 12:07:00,2011,11,2011-11,6,1.25,7.5,False,United Kingdom
577490,22735,16464.0,2011-11-20 12:11:00,2011,11,2011-11,1,1.65,1.65,False,United Kingdom
577498,22749,15906.0,2011-11-20 12:22:00,2011,11,2011-11,1,3.75,3.75,False,United Kingdom
577504,22097,14159.0,2011-11-20 12:36:00,2011,11,2011-11,4,0.39,1.56,False,United Kingdom
577506,23127,13212.0,2011-11-20 12:40:00,2011,11,2011-11,1,4.95,4.95,False,United Kingdom
577524,22154,16905.0,2011-11-20 13:33:00,2011,11,2011-11,3,0.42,1.26,False,United Kingdom
577531,22699,,2011-11-20 13:58:00,2011,11,2011-11,7,5.79,40.53,False,United Kingdom
577531,85049a,,2011-11-20 13:58:00,2011,11,2011-11,1,3.29,3.29,False,United Kingdom
577535,20756,14071.0,2011-11-20 14:07:00,2011,11,2011-11,1,0.85,0.85,False,United Kingdom
577536,22335,15850.0,2011-11-20 14:14:00,2011,11,2011-11,1,0.65,0.65,False,United Kingdom
577537,71459,14860.0,2011-11-20 14:17:00,2011,11,2011-11,12,0.85,10.2,False,United Kingdom
577539,23452,14547.0,2011-11-20 14:24:00,2011,11,2011-11,18,1.95,35.1,False,United Kingdom
577554,47420,15533.0,2011-11-20 15:35:00,2011,11,2011-11,3,0.19,0.5700000000000001,False,United Kingdom
577601,20978,17675.0,2011-11-21 08:31:00,2011,11,2011-11,16,1.25,20.0,False,United Kingdom
577613,21913,14911.0,2011-11-21 10:02:00,2011,11,2011-11,4,3.75,15.0,False,EIRE
577613,22113,14911.0,2011-11-21 10:02:00,2011,11,2011-11,4,4.25,17.0,False,EIRE
577690,84991,12856.0,2011-11-21 11:34:00,2011,11,2011-11,1,0.55,0.55,False,United Kingdom
577695,37489D,15645.0,2011-11-21 11:55:00,2011,11,2011-11,4,0.39,1.56,False,United Kingdom
577742,84596G,13755.0,2011-11-21 13:41:00,2011,11,2011-11,1,0.42,0.42,False,United Kingdom
577744,20728,18229.0,2011-11-21 13:58:00,2011,11,2011-11,20,1.65,33.0,False,United Kingdom
577768,23314,,2011-11-21 15:18:00,2011,11,2011-11,1,24.96,24.96,False,United Kingdom
577768,22074,,2011-11-21 15:18:00,2011,11,2011-11,1,1.25,1.25,False,United Kingdom
577768,22543,,2011-11-21 15:18:00,2011,11,2011-11,1,0.83,0.83,False,United Kingdom
577768,22633,,2011-11-21 15:18:00,2011,11,2011-11,2,4.13,8.26,False,United Kingdom
577768,22753,,2011-11-21 15:18:00,2011,11,2011-11,1,1.63,1.63,False,United Kingdom
577768,22961,,2011-11-21 15:18:00,2011,11,2011-11,4,3.29,13.16,False,United Kingdom
577773,23245,16712.0,2011-11-21 15:57:00,2011,11,2011-11,4,4.95,19.8,False,United Kingdom
577774,22499,16712.0,2011-11-21 15:57:00,2011,11,2011-11,3,5.95,17.85,False,United Kingdom
C577779,23056,,2011-11-21 16:11:00,2011,11,2011-11,-96,1.0,-96.0,True,United Kingdom
577809,22666,12584.0,2011-11-22 08:34:00,2011,11,2011-11,6,2.95,17.700000000000003,False,Italy
577820,23169,13408.0,2011-11-22 09:24:00,2011,11,2011-11,18,3.75,67.5,False,United Kingdom
578019,40005B,17360.0,2011-11-22 13:11:00,2011,11,2011-11,4,0.85,3.4,False,United Kingdom
578026,23205,17659.0,2011-11-22 13:29:00,2011,11,2011-11,10,0.85,8.5,False,United Kingdom
578037,22209,,2011-11-22 14:10:00,2011,11,2011-11,5,0.5,2.5,False,United Kingdom
578041,22940,17338.0,2011-11-22 14:23:00,2011,11,2011-11,3,4.25,12.75,False,United Kingdom
578041,84029G,17338.0,2011-11-22 14:23:00,2011,11,2011-11,3,4.25,12.75,False,United Kingdom
578065,22468,,2011-11-22 15:41:00,2011,11,2011-11,1,13.29,13.29,False,United Kingdom
578065,72760B,,2011-11-22 15:41:00,2011,11,2011-11,1,20.79,20.79,False,United Kingdom
578072,23113,17759.0,2011-11-22 16:02:00,2011,11,2011-11,1,4.95,4.95,False,United Kingdom
578072,21109,17759.0,2011-11-22 16:02:00,2011,11,2011-11,1,6.75,6.75,False,United Kingdom
578074,23333,17590.0,2011-11-22 16:06:00,2011,11,2011-11,3,1.25,3.75,False,United Kingdom
578074,23263,17590.0,2011-11-22 16:06:00,2011,11,2011-11,2,1.25,2.5,False,United Kingdom
578103,22727,17554.0,2011-11-23 08:42:00,2011,11,2011-11,4,3.75,15.0,False,United Kingdom
578116,21519,13078.0,2011-11-23 09:51:00,2011,11,2011-11,12,0.42,5.04,False,United Kingdom
578118,22086,12955.0,2011-11-23 10:08:00,2011,11,2011-11,12,2.95,35.400000000000006,False,United Kingdom
578129,21264,13502.0,2011-11-23 10:39:00,2011,11,2011-11,12,1.95,23.4,False,United Kingdom
C578144,22697,16201.0,2011-11-23 11:06:00,2011,11,2011-11,-3,2.95,-8.850000000000001,True,United Kingdom
578147,20769,12748.0,2011-11-23 11:09:00,2011,11,2011-11,1,2.55,2.55,False,United Kingdom
578149,22619,,2011-11-23 11:11:00,2011,11,2011-11,2,7.46,14.92,False,United Kingdom
578153,23320,12748.0,2011-11-23 11:22:00,2011,11,2011-11,3,2.89,8.67,False,United Kingdom
578155,20726,12748.0,2011-11-23 11:32:00,2011,11,2011-11,1,1.65,1.65,False,United Kingdom
578243,23355,13448.0,2011-11-23 12:33:00,2011,11,2011-11,12,4.95,59.400000000000006,False,United Kingdom
578264,22686,12748.0,2011-11-23 13:27:00,2011,11,2011-11,2,1.25,2.5,False,United Kingdom
578270,21218,14096.0,2011-11-23 13:39:00,2011,11,2011-11,1,8.29,8.29,False,United Kingdom
578285,23515,12748.0,2011-11-23 13:57:00,2011,11,2011-11,1,2.08,2.08,False,United Kingdom
578290,22670,13644.0,2011-11-23 14:07:00,2011,11,2011-11,12,1.25,15.0,False,United Kingdom
578303,47566,14733.0,2011-11-23 15:39:00,2011,11,2011-11,8,4.95,39.6,False,United Kingdom
578307,22630,17290.0,2011-11-23 15:53:00,2011,11,2011-11,2,1.95,3.9,False,United Kingdom
578332,23378,,2011-11-24 08:50:00,2011,11,2011-11,3,0.39,1.17,False,United Kingdom
578344,22219,,2011-11-24 09:21:00,2011,11,2011-11,1,1.63,1.63,False,United Kingdom
578344,22541,,2011-11-24 09:21:00,2011,11,2011-11,1,0.83,0.83,False,United Kingdom
578344,23199,,2011-11-24 09:21:00,2011,11,2011-11,2,4.13,8.26,False,United Kingdom
578344,23355,,2011-11-24 09:21:00,2011,11,2011-11,1,10.79,10.79,False,United Kingdom
578344,35095B,,2011-11-24 09:21:00,2011,11,2011-11,1,0.83,0.83,False,United Kingdom
578344,84569D,,2011-11-24 09:21:00,2011,11,2011-11,2,2.46,4.92,False,United Kingdom
578347,22944,,2011-11-24 09:26:00,2011,11,2011-11,18,0.97,17.46,False,United Kingdom
578347,90013B,,2011-11-24 09:26:00,2011,11,2011-11,2,4.15,8.3,False,United Kingdom
578354,23583,17139.0,2011-11-24 10:12:00,2011,11,2011-11,20,1.65,33.0,False,United Kingdom
578354,23569,17139.0,2011-11-24 10:12:00,2011,11,2011-11,4,4.95,19.8,False,United Kingdom
578445,21108,15005.0,2011-11-24 12:25:00,2011,11,2011-11,18,0.79,14.22,False,United Kingdom
578463,23367,12757.0,2011-11-24 12:30:00,2011,11,2011-11,16,0.65,10.4,False,Portugal
578516,21930,14591.0,2011-11-24 13:53:00,2011,11,2011-11,10,2.08,20.8,False,United Kingdom
578518,22312,14606.0,2011-11-24 13:54:00,2011,11,2011-11,1,2.95,2.95,False,United Kingdom
578539,22138,,2011-11-24 14:55:00,2011,11,2011-11,9,4.95,44.550000000000004,False,Unspecified
578539,22559,,2011-11-24 14:55:00,2011,11,2011-11,12,1.25,15.0,False,Unspecified
578544,23525,17096.0,2011-11-24 15:01:00,2011,11,2011-11,6,3.75,22.5,False,United Kingdom
578548,35471D,17345.0,2011-11-24 15:02:00,2011,11,2011-11,12,0.39,4.68,False,United Kingdom
578551,22945,12937.0,2011-11-24 15:05:00,2011,11,2011-11,72,0.85,61.199999999999996,False,United Kingdom
578551,23177,12937.0,2011-11-24 15:05:00,2011,11,2011-11,1,2.25,2.25,False,United Kingdom
578620,21889,17247.0,2011-11-24 15:21:00,2011,11,2011-11,1,1.25,1.25,False,United Kingdom
578668,21819,12971.0,2011-11-24 17:11:00,2011,11,2011-11,72,0.39,28.080000000000002,False,United Kingdom
578681,22469,13579.0,2011-11-25 08:41:00,2011,11,2011-11,12,1.65,19.799999999999997,False,United Kingdom
578746,23206,,2011-11-25 11:36:00,2011,11,2011-11,11,4.96,54.56,False,United Kingdom
578746,84997d,,2011-11-25 11:36:00,2011,11,2011-11,10,8.29,82.89999999999999,False,United Kingdom
578827,22219,,2011-11-25 14:25:00,2011,11,2011-11,1,1.63,1.63,False,United Kingdom
578827,23170,,2011-11-25 14:25:00,2011,11,2011-11,1,3.29,3.29,False,United Kingdom
578827,23395,,2011-11-25 14:25:00,2011,11,2011-11,1,10.79,10.79,False,United Kingdom
C578832,22379,13069.0,2011-11-25 15:18:00,2011,11,2011-11,-15,2.1,-31.5,True,United Kingdom
578844,21317,,2011-11-25 16:14:00,2011,11,2011-11,4,10.79,43.16,False,United Kingdom
578844,21871,,2011-11-25 16:14:00,2011,11,2011-11,1,3.29,3.29,False,United Kingdom
578844,22616,,2011-11-25 16:14:00,2011,11,2011-11,4,0.83,3.32,False,United Kingdom
578844,23694,,2011-11-25 16:14:00,2011,11,2011-11,1,0.83,0.83,False,United Kingdom
578852,21137,17841.0,2011-11-27 11:12:00,2011,11,2011-11,1,3.75,3.75,False,United Kingdom
578925,22972,17365.0,2011-11-27 12:13:00,2011,11,2011-11,3,1.65,4.949999999999999,False,United Kingdom
578940,21481,,2011-11-27 13:18:00,2011,11,2011-11,2,10.29,20.58,False,United Kingdom
578940,84029E,,2011-11-27 13:18:00,2011,11,2011-11,9,9.13,82.17,False,United Kingdom
578941,23263,16024.0,2011-11-27 13:26:00,2011,11,2011-11,1,1.25,1.25,False,United Kingdom
578946,20728,16005.0,2011-11-27 13:47:00,2011,11,2011-11,1,1.65,1.65,False,United Kingdom
578953,20752,13546.0,2011-11-27 14:50:00,2011,11,2011-11,2,2.1,4.2,False,United Kingdom
578995,23507,15861.0,2011-11-27 15:59:00,2011,11,2011-11,4,0.42,1.68,False,United Kingdom
578998,21810,15436.0,2011-11-27 16:05:00,2011,11,2011-11,1,0.39,0.39,False,United Kingdom
579002,23289,14093.0,2011-11-27 16:27:00,2011,11,2011-11,4,1.25,5.0,False,United Kingdom
579069,22094,14911.0,2011-11-28 10:31:00,2011,11,2011-11,36,0.39,14.040000000000001,False,EIRE
579093,20963,13081.0,2011-11-28 10:54:00,2011,11,2011-11,50,1.25,62.5,False,United Kingdom
579098,21985,14606.0,2011-11-28 11:18:00,2011,11,2011-11,4,0.39,1.56,False,United Kingdom
579102,22423,14911.0,2011-11-28 11:33:00,2011,11,2011-11,6,12.75,76.5,False,EIRE
579103,21892,18041.0,2011-11-28 11:39:00,2011,11,2011-11,1,1.25,1.25,False,United Kingdom
579124,23197,15721.0,2011-11-28 12:14:00,2011,11,2011-11,1,1.45,1.45,False,United Kingdom
579135,23270,18096.0,2011-11-28 12:44:00,2011,11,2011-11,4,1.45,5.8,False,United Kingdom
579141,22898,17019.0,2011-11-28 13:06:00,2011,11,2011-11,2,1.95,3.9,False,United Kingdom
579143,22577,13882.0,2011-11-28 13:08:00,2011,11,2011-11,24,0.29,6.959999999999999,False,United Kingdom
579144,82494L,13269.0,2011-11-28 13:11:00,2011,11,2011-11,24,2.55,61.199999999999996,False,United Kingdom
579145,23300,14597.0,2011-11-28 13:13:00,2011,11,2011-11,24,1.65,39.599999999999994,False,United Kingdom
579146,22111,16347.0,2011-11-28 13:14:00,2011,11,2011-11,1,4.95,4.95,False,United Kingdom
579146,22734,16347.0,2011-11-28 13:14:00,2011,11,2011-11,5,2.89,14.450000000000001,False,United Kingdom
579161,23493,17379.0,2011-11-28 13:56:00,2011,11,2011-11,5,1.95,9.75,False,United Kingdom
579167,22914,16800.0,2011-11-28 14:06:00,2011,11,2011-11,2,4.95,9.9,False,United Kingdom
579187,22960,,2011-11-28 15:31:00,2011,11,2011-11,2,8.29,16.58,False,United Kingdom
579257,23681,15619.0,2011-11-29 08:14:00,2011,11,2011-11,100,1.45,145.0,False,United Kingdom
579286,84692,17772.0,2011-11-29 10:57:00,2011,11,2011-11,1,0.42,0.42,False,United Kingdom
579289,23498,,2011-11-29 11:11:00,2011,11,2011-11,1,1.45,1.45,False,United Kingdom
579297,21428,,2011-11-29 11:23:00,2011,11,2011-11,1,8.29,8.29,False,United Kingdom
579301,85123A,18118.0,2011-11-29 11:32:00,2011,11,2011-11,3,2.95,8.850000000000001,False,United Kingdom
579399,23245,13137.0,2011-11-29 12:09:00,2011,11,2011-11,3,4.95,14.850000000000001,False,United Kingdom
579408,23123,14701.0,2011-11-29 12:34:00,2011,11,2011-11,1,0.83,0.83,False,United Kingdom
579427,22467,16479.0,2011-11-29 13:04:00,2011,11,2011-11,4,2.55,10.2,False,United Kingdom
579430,23503,12748.0,2011-11-29 13:06:00,2011,11,2011-11,2,1.25,2.5,False,United Kingdom
579458,21730,16549.0,2011-11-29 14:38:00,2011,11,2011-11,1,4.95,4.95,False,United Kingdom
579470,84029G,16549.0,2011-11-29 15:06:00,2011,11,2011-11,3,4.25,12.75,False,United Kingdom
579508,22195,,2011-11-29 16:33:00,2011,11,2011-11,1,3.29,3.29,False,United Kingdom
579508,22030,,2011-11-29 16:33:00,2011,11,2011-11,1,0.83,0.83,False,United Kingdom
579510,84997C,14554.0,2011-11-29 16:44:00,2011,11,2011-11,4,4.15,16.6,False,United Kingdom
579512,20711,,2011-11-29 16:47:00,2011,11,2011-11,1,4.13,4.13,False,United Kingdom
579512,22144,,2011-11-29 16:47:00,2011,11,2011-11,3,4.13,12.39,False,United Kingdom
579512,22701,,2011-11-29 16:47:00,2011,11,2011-11,2,2.46,4.92,False,United Kingdom
579512,22818,,2011-11-29 16:47:00,2011,11,2011-11,5,0.42,2.1,False,United Kingdom
579512,23355,,2011-11-29 16:47:00,2011,11,2011-11,1,10.79,10.79,False,United Kingdom
579512,84536A,,2011-11-29 16:47:00,2011,11,2011-11,1,0.83,0.83,False,United Kingdom
579520,23320,12748.0,2011-11-29 18:14:00,2011,11,2011-11,1,2.89,2.89,False,United Kingdom
579522,82486,14432.0,2011-11-30 08:04:00,2011,11,2011-11,4,8.95,35.8,False,United Kingdom
579527,21810,18210.0,2011-11-30 08:43:00,2011,11,2011-11,48,0.39,18.72,False,United Kingdom
579529,21936,12488.0,2011-11-30 08:50:00,2011,11,2011-11,5,2.95,14.75,False,France
579539,22699,14911.0,2011-11-30 10:06:00,2011,11,2011-11,6,2.95,17.700000000000003,False,EIRE
579559,21899,16764.0,2011-11-30 11:30:00,2011,11,2011-11,1,0.65,0.65,False,United Kingdom
579559,23581,16764.0,2011-11-30 11:30:00,2011,11,2011-11,1,2.08,2.08,False,United Kingdom
